ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Loss of Eye,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title,FederalState
2021098207,1815602,9/23/2021,"Ace Electric, Inc",4081 Inner Perimeter Rd,,VALDOSTA,GEORGIA,31602,30.88,-83.25,238210,0,1,0,,"An employee was preparing to transfer electrical cable from one spool to another. As he was guiding the cable, it pulled his right hand into the spool. He suffered a fingertip amputation.",1311,Amputations,4422,Fingertip(s),6412,Caught in running equipment or machinery during regular operation,30,"Machinery, unspecified",,,1
2021098261,1815778,9/24/2021,HALL-IRWIN CORPORATION,4000 Kern Street,,TIMNATH,COLORADO,80547,40.53,-104.98,236220,1,0,0,,"An employee was removing a pin from an excavator arm. The arm shifted laterally when the pin was released, causing the pin ram to swing and strike the employee's cheek and jaw. The employee suffered broken cheek and jaw bones.",111,Fractures,138,Multiple face locations,6213,Struck by swinging part of powered vehicle,3210,"Excavating machinery, unspecified",,,1
2021098369,1817395,9/28/2021,Cleary Building Corp.,1850 County Road O,,NEW RICHMOND,WISCONSIN,54017,45.12,-92.35,236220,1,0,0,,"An employee was climbing from a scissor lift onto the roof of a building. The employee fell from the lift to the ground, suffering broken ribs, a bruised spleen, and a collapsed lung.",194,Internal injuries to organs and blood vessels of the trunk,38,Multiple trunk locations,4330,"Other fall to lower level, unspecified",3467,"Aerial lifts, scissor lifts-except truck-mounted",660,"Floors, walkways, ground surfaces, unspecified",1
2021098394,1817891,9/29/2021,CenturyLink,1509 Dearborn,,CALDWELL,IDAHO,83605,43.65,-116.68,517311,1,0,0,,"An employee was working at mid-span between two telephone poles (that is, on a ladder set between the poles and designed to fit between them). The ladder slipped and the employee fell to the ground about 12 feet below, landing on his feet and shattering both heels.",111,Fractures,5313,Heel(s),4333,Other fall to lower level 11 to 15 feet ,7420,"Movable ladders, unspecified",660,"Floors, walkways, ground surfaces, unspecified",1
2021108521,1819458,10/2/2021,Southwestern Electric Power Company,1725 Texas St.,,NATCHITOCHES,LOUISIANA,71457,31.77,-93.1,221122,1,0,0,,"An employee was lifting a 330-pound transformer onto the bed of a vehicle. The transformer was set down on the employee's right hand, injuring the little finger.",1972,"Soreness, pain, hurt-nonspecified injury",4420,"Finger(s), fingernail(s), unspecified",60,"Contact with objects and equipment, unspecified",4415,"Power lines, transformers, convertors",,,1
2021108552,1819517,10/4/2021,AT&T Inc.,705 East Lawrence,,MERRIAM,KANSAS,66202,39.02,-94.68,517311,1,0,0,,An employee was working to unplug a gutter drain. Water came out of the drain and the employee stepped backward and fell 2 feet to the ground. The employee's right arm was fractured above the wrist.,111,Fractures,423,Forearm(s),4331,Other fall to lower level less than 6 feet,9999,Nonclassifiable,660,"Floors, walkways, ground surfaces, unspecified",1
2021108622,1820737,10/6/2021,"Pike Electric, LLC",4398 Strom Thurmond Boulevard,,COLUMBIA,SOUTH CAROLINA,29207,34.01,-80.94,221121,1,0,0,1556986,"An employee was changing out an underground transformer. The employee contacted the live transformer and sustained burns to their right hand, right forearm, and left thigh.",1530,"Electrical burns, unspecified",87,Upper and lower limb(s),5110,"Direct exposure to electricity, unspecified",4415,"Power lines, transformers, convertors",,,0
2021108630,1820763,10/6/2021,Arrow Electric Inc.,Lutheran Senior Living,500 Wittenburg Way,MARS,PENNSYLVANIA,16046,40.69,-80.01,238210,1,0,0,,"An employee was taking down a porcelain light fixture when the fixture broke and landed on the employee's forearm, causing a laceration.",132,"Cuts, lacerations",423,Forearm(s),6251,Injured by object breaking in hand ,2241,"Lamps, light fixtures",,,1
2021108643,1820680,10/6/2021,"Bryant Electrical, LLC",Ave Bldg L,14150 NW 56 CT,OPA LOCKA,FLORIDA,33054,25.9,-80.25,238210,1,0,0,,"An employee was pulling wire with equipment and a 5/8-inch rope attachment. The rope snapped and struck him, causing bruises to the face and eye.",143,"Bruises, contusions",138,Multiple face locations,6241,"Struck by dislodged flying object, particle",4224,"Rope, twine, string",3499,"Material and personnel handling machinery, n.e.c.",1
2021108682,1821915,10/8/2021,"KEYSTONE MASONRY, INC.",4930 Steele Road,,ELLENWOOD,GEORGIA,30294,33.61,-84.26,236220,1,0,0,,"A masonry worker was on a scaffold when a 2-by-4 broke, causing the employee to fall to the ground and suffer two broken arms.",111,Fractures,420,"Arm(s), unspecified",4330,"Other fall to lower level, unspecified",6340,"Scaffolds-staging, unspecified",4151,"Dimensional lumber: 2x4, 2x3, etc.",1
2021108686,1821811,10/8/2021,Conti Corporation,1950 Eisenhower Blvd.,Broward Convention Center Exhibit hall G,FORT LAUDERDALE,FLORIDA,33316,26.09,-80.12,238210,1,0,0,1557988,"An employee was working on electrical floor boxes when a boom lift ran over his right leg, breaking his femur.",111,Fractures,511,Thigh(s),2440,"Pedestrian struck by vehicle in nonroadway area, unspecified",3467,"Aerial lifts, scissor lifts-except truck-mounted",,,1
2021108730,1822131,10/10/2021,"Attaway Services, Inc.","Attaway Services, Inc. (Shop)",4143 Winters Chapel Road,DORAVILLE,GEORGIA,30340,33.91,-84.26,238210,1,0,0,,"Two employees got into an altercation while loading a work trailer. One shot the other, and the injured employee was hospitalized.",134,Gunshot wounds,9999,Nonclassifiable,1111,Shooting by other person-intentional,5712,Immediate family member other than spouse,7810,"Firearm, unspecified",1
2021108751,1822733,10/11/2021,"Rivera Services Group, Inc.",2828 NW 1ST AVENUE,,MIAMI,FLORIDA,33127,25.8,-80.19,236220,1,0,0,1557904,An employee was trying to descend from the first story of a building under construction. He fell to the ground about 12 feet below and suffered a head injury.,160,"Intracranial injuries, unspecified",111,Brain,430,"Fall to lower level, unspecified",660,"Floors, walkways, ground surfaces, unspecified",660,"Floors, walkways, ground surfaces, unspecified",1
2021108756,1821927,10/11/2021,Elford Construction,700 Children's Dr,,COLUMBUS,OHIO,43205,39.95,-82.97,236220,1,0,0,,"An employee was coming down a 10-foot step ladder. She fell at the last rung, landing on her right knee and suffering a broken kneecap.",111,Fractures,512,Knee(s),4331,Other fall to lower level less than 6 feet,7422,Step ladders,6629,"Floor, n.e.c.",1
2021108771,1822585,10/12/2021,Comcast,2600 NW 3rd St,,TAMARAC,FLORIDA,33309,26.15,-80.14,517311,0,1,0,,An employee was using a drill when it injured his left little finger. He suffered an amputation to the finger.,1311,Amputations,4420,"Finger(s), fingernail(s), unspecified",6252,Injured by slipping or swinging object held by injured worker,7213,Drills-powered,,,1
2021108870,1824080,10/15/2021,Northstar Energy Solutions LLC,1101 Bradshaw Drive,,CORPUS CHRISTI,TEXAS,78412,27.71,-97.36,238210,1,0,0,,"A crew was changing out a transformer. The transformer had been disconnected from the conductor. When the hardware affixing the transformer to the pole was loosened, the pin insulator on the overhead conductor broke and the conductor contacted the transformer, which then became energized. An employee who was working on the pole suffered burns and was hospitalized.",1530,"Electrical burns, unspecified",9999,Nonclassifiable,5110,"Direct exposure to electricity, unspecified",4415,"Power lines, transformers, convertors",,,1
2021108985,1828446,10/18/2021,"PI Electric, Inc",7000 Atlantic Avenue,,DELRAY BEACH,FLORIDA,33446,26.45,-80.15,238210,1,0,0,1560895,"An employee was changing a light on a flagpole from the bucket of a truck-mounted articulating boom lift. The employee fell out of the bucket, landing on the asphalt ground and suffering crushing injuries and fractures to vertebrae and the sternum.",111,Fractures,80,"Multiple body parts, unspecified",4330,"Other fall to lower level, unspecified",8422,"Boom truck, bucket or basket hoist truck",660,"Floors, walkways, ground surfaces, unspecified",1
2021109065,1826479,10/21/2021,"William Charles Electric, LLC",13590 IL 29,,MASON CITY,ILLINOIS,62664,40.25,-89.69,238210,1,0,0,1562219,"An employee working inside a wind tower was hit in the head by a falling object, resulting in a skull fracture and broken ribs that required hospitalization.",111,Fractures,83,Head and trunk,6230,"Struck by falling object or equipment, unspecified",9999,Nonclassifiable,,,1
2021109093,1826912,10/21/2021,All States Lighting Inc,Hampton Inn 850 Village Oak Lane,,LAKE MARY,FLORIDA,32746,28.78,-81.35,238210,1,0,0,,An employee was coming down in his basket after working on a light pole when a tree branch hit his up controller causing the bucket to jolt and throw him out of the bucket and onto the ground. The employee sustained broken ribs and a punctured lung as well as a fractured foot and leg.,194,Internal injuries to organs and blood vessels of the trunk,310,"Chest, except internal location of diseases or disorders",4330,"Other fall to lower level, unspecified",8422,"Boom truck, bucket or basket hoist truck",5871,Trees,1
2021109131,1826410,10/22/2021,Inglett & Stubbs,280 Shire Parkway,,SOCIAL CIRCLE,GEORGIA,30025,33.6,-83.7,236220,0,1,0,,"At 11:50 a.m., an employee and a co-worker were removing a tripod off the bed of an ATV when the bottom tripod leg released downward and the employee's right thumb was caught in-between the bottom leg and it's final locking position. The employee suffered a pinch injury to the top digit of his thumb that resulted in an amputation.",1311,Amputations,4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,799,"Tools, instruments, and equipment, n.e.c.",,,1
2021109140,1826439,10/23/2021,IRBY CONSTRUCTION COMPANY,North of Lake Wilson Road and Rainbow Chase Road.,,DAVENPORT,FLORIDA,33896,28.25,-81.58,238210,1,0,0,,An employee was stepping down from a tensioner machine when barricade material punctured his pelvic area. He was hospitalized.,133,"Puncture wounds, except gunshot wounds",340,"Pelvic region, unspecified",630,"Struck against object or equipment, unspecified",9999,Nonclassifiable,,,1
2021109190,1827072,10/25/2021,Consolidated Edison Inc.,321 East 63rd Street,,NEW YORK,NEW YORK,10065,40.76,-73.96,238210,1,0,0,1560033,"An employee was performing an activity on a breaker when an arc flash occurred, resulting in burns to the right cheek, right arm, and left forearm.",1530,"Electrical burns, unspecified",899,"Multiple body parts, n.e.c.",5110,"Direct exposure to electricity, unspecified",4417,"Switchboards, switches, fuses",,,1
2021109200,1827461,10/25/2021,Akima Support Operations,"Building 88041 Logistics Road,",,FORT HOOD,TEXAS,76544,31.13,-97.77,236220,1,0,0,,"An employee was replacing a windshield wiper arm on an up-armored Humvee. The employee pulled on the wiper blade arm and it broke free, causing the employee to lose balance and fall 3 feet to the maintenance bay floor. He sustained a fractured right shoulder and bleeding in the head.",161,Cerebral and other intracranial hemorrhages,111,Brain,4331,Other fall to lower level less than 6 feet,893,Humvee,6629,"Floor, n.e.c.",1
2021109239,1827417,10/26/2021,"Grotberg Electric, Inc.",55 ND Highway 13,,GWINNER,NORTH DAKOTA,58040,46.22,-97.66,238210,1,1,0,,"An employee was guiding a boring rod on a vibratory plow trencher to install a conduit when the employee's hooding got caught on the boring rod, resulting in an amputation of the right little finger and potential fractures of the right arm.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,3215,Trenchers,,,1
2021109319,1828724,10/28/2021,Skanska Penn Station Constructors a Joint Venture,2 Penn Plaza,33rd Street & 8th Avenue,NEW YORK,NEW YORK,10121,39.46,-76.3,236220,1,0,0,1561060,"A beam struck an ironworker during a demolition. The ironworker suffered skull, neck, and wrist fractures, as well as lacerations to the head and leg.",111,Fractures,899,"Multiple body parts, n.e.c.",620,"Struck by object or equipment, unspecified",4133,Beams-unattached metal,,,1
2021109325,1829208,10/29/2021,Walkowiak Electric Inc,3641 W. College Ave,,MILWAUKEE,WISCONSIN,53221,42.92,-87.96,238210,1,0,0,1562727,An employee was removing an electrical breaker from an existing electrical panel when an arc flash occurred and burned the employee's right arm.,1530,"Electrical burns, unspecified",420,"Arm(s), unspecified",5110,"Direct exposure to electricity, unspecified",4417,"Switchboards, switches, fuses",,,1
2021109347,1828769,10/29/2021,"Energy Erectors, Inc.",34315 County Road 833,Off the road/ Substation Building Project,CLEWISTON,FLORIDA,33440,26.46,-81.03,238210,1,0,0,1562672,An employee was digging a trench using a mini excavator. The edge of the trench caved in and he slipped and fell about 6 feet. He suffered a broken pelvis and was hospitalized for surgery.,111,Fractures,342,Pelvis,4312,Fall from collapsing structure or equipment 6 to 10 feet,611,"Ditches, channels, trenches, excavations",611,"Ditches, channels, trenches, excavations",1
2021119429,1829277,11/1/2021,NYSEG,5140 Merlau Road,,EAST AURORA,NEW YORK,14052,42.74,-78.51,221122,2,0,0,,"Two employees were climbing a utility pole to replace a wire. The pole broke and the employees fell, landing on the ground and suffering leg abrasions and fractures to the face, a left femur, and vertebrae.",111,Fractures,9999,Nonclassifiable,4310,"Fall from collapsing structure or equipment, unspecified",6352,Utility and telephone poles,660,"Floors, walkways, ground surfaces, unspecified",1
2021119443,1828989,11/1/2021,Freedom Solar Power,1926 CR 602,,DAYTON,TEXAS,77535,30.01,-94.96,238210,1,0,0,,"A box truck was being backed into a customer's driveway. The truck's ladder became entangled with overhead powerlines. An employee climbed on top of the vehicle and tried to untangle the lines using PVC pipe. His head contacted the energized line and he was thrown off the vehicle to the ground. He lost consciousness, having suffered a shock and electrical burns.",1530,"Electrical burns, unspecified",9999,Nonclassifiable,5112,"Direct exposure to electricity, greater than 220 volts",4415,"Power lines, transformers, convertors",,,1
